previous,,,,,next
13.29|13.63|14.87|17.06|14.84,,,,,3
13.63|14.87|17.06|14.84|14.71,,,,,4
14.87|17.06|14.84|14.71|16.67,,,,,3
17.06|14.84|14.71|16.67|14.73,,,,,2
14.84|14.71|16.67|14.73|13.64,,,,,2
14.71|16.67|14.73|13.64|13.94,,,,,2
16.67|14.73|13.64|13.94|13.42,,,,,2
14.73|13.64|13.94|13.42|12.85,,,,,3
13.64|13.94|13.42|12.85|14.67,,,,,3
13.94|13.42|12.85|14.67|14.21,,,,,3
13.42|12.85|14.67|14.21|15.75,,,,,4
12.85|14.67|14.21|15.75|16.65,,,,,5
14.67|14.21|15.75|16.65|18.89,,,,,3
14.21|15.75|16.65|18.89|15.53,,,,,3
15.75|16.65|18.89|15.53|15.54,,,,,4
16.65|18.89|15.53|15.54|16.23,,,,,3
18.89|15.53|15.54|16.23|15.4,,,,,3
15.53|15.54|16.23|15.4|14.92,,,,,3
15.54|16.23|15.4|14.92|15.48,,,,,3
16.23|15.4|14.92|15.48|14.72,,,,,3
15.4|14.92|15.48|14.72|15.16,,,,,4
14.92|15.48|14.72|15.16|17.57,,,,,4
15.48|14.72|15.16|17.57|16.64,,,,,3
14.72|15.16|17.57|16.64|15.54,,,,,3
15.16|17.57|16.64|15.54|15.15,,,,,3
17.57|16.64|15.54|15.15|15.59,,,,,3
16.64|15.54|15.15|15.59|15.63,,,,,3
15.54|15.15|15.59|15.63|16,,,,,3
15.15|15.59|15.63|16|15.23,,,,,4
15.59|15.63|16|15.23|16.95,,,,,4
15.63|16|15.23|16.95|16.81,,,,,4
16|15.23|16.95|16.81|18.55,,,,,4
15.23|16.95|16.81|18.55|18.1,,,,,5
16.95|16.81|18.55|18.1|20.74,,,,,6
16.81|18.55|18.1|20.74|24.17,,,,,5
18.55|18.1|20.74|24.17|20.87,,,,,6
18.1|20.74|24.17|20.87|23.52,,,,,6
20.74|24.17|20.87|23.52|23.67,,,,,5
24.17|20.87|23.52|23.67|21.22,,,,,6
20.87|23.52|23.67|21.22|25.16,,,,,6
23.52|23.67|21.22|25.16|22.94,,,,,5
23.67|21.22|25.16|22.94|21.56,,,,,5
21.22|25.16|22.94|21.56|21.45,,,,,7
25.16|22.94|21.56|21.45|26.48,,,,,7
22.94|21.56|21.45|26.48|28.3,,,,,7
21.56|21.45|26.48|28.3|26.57,,,,,7
21.45|26.48|28.3|26.57|27.68,,,,,7
26.48|28.3|26.57|27.68|30.67,,,,,7
28.3|26.57|27.68|30.67|30.83,,,,,7
26.57|27.68|30.67|30.83|29.99,,,,,7
27.68|30.67|30.83|29.99|26.33,,,,,6
30.67|30.83|29.99|26.33|25.25,,,,,6
30.83|29.99|26.33|25.25|22.89,,,,,6
29.99|26.33|25.25|22.89|22.62,,,,,5
26.33|25.25|22.89|22.62|20.72,,,,,6
25.25|22.89|22.62|20.72|22.72,,,,,7
22.89|22.62|20.72|22.72|26.3,,,,,6
22.62|20.72|22.72|26.3|23.81,,,,,6
20.72|22.72|26.3|23.81|25.06,,,,,6
22.72|26.3|23.81|25.06|23.38,,,,,6
26.3|23.81|25.06|23.38|22.78,,,,,6
23.81|25.06|23.38|22.78|24.58,,,,,6
25.06|23.38|22.78|24.58|23.99,,,,,7
23.38|22.78|24.58|23.99|26.23,,,,,7
22.78|24.58|23.99|26.23|27.38,,,,,6
24.58|23.99|26.23|27.38|25.27,,,,,6
23.99|26.23|27.38|25.27|24.96,,,,,6
26.23|27.38|25.27|24.96|24.76,,,,,6
27.38|25.27|24.96|24.76|24.92,,,,,7
25.27|24.96|24.76|24.92|26.48,,,,,5
24.96|24.76|24.92|26.48|20.35,,,,,5
24.76|24.92|26.48|20.35|20.03,,,,,5
24.92|26.48|20.35|20.03|20.45,,,,,5
26.48|20.35|20.03|20.45|19,,,,,5
20.35|20.03|20.45|19|19.37,,,,,4
20.03|20.45|19|19.37|18.6,,,,,4
20.45|19|19.37|18.6|17.63,,,,,4
19|19.37|18.6|17.63|17,,,,,4
19.37|18.6|17.63|17|18,,,,,4
18.6|17.63|17|18|17.84,,,,,4
17.63|17|18|17.84|18.49,,,,,5
17|18|17.84|18.49|18.8,,,,,4
18|17.84|18.49|18.8|18.44,,,,,4
17.84|18.49|18.8|18.44|16.91,,,,,4
18.49|18.8|18.44|16.91|17.46,,,,,3
18.8|18.44|16.91|17.46|16.12,,,,,4
18.44|16.91|17.46|16.12|16.67,,,,,5
16.91|17.46|16.12|16.67|18.88,,,,,4
17.46|16.12|16.67|18.88|17.73,,,,,5
16.12|16.67|18.88|17.73|19.25,,,,,5
16.67|18.88|17.73|19.25|20.02,,,,,4
18.88|17.73|19.25|20.02|18.54,,,,,4
17.73|19.25|20.02|18.54|18.5,,,,,6
19.25|20.02|18.54|18.5|22.96,,,,,5
20.02|18.54|18.5|22.96|21.64,,,,,5
18.54|18.5|22.96|21.64|20.41,,,,,5
18.5|22.96|21.64|20.41|20.8,,,,,5
22.96|21.64|20.41|20.8|21.17,,,,,5
21.64|20.41|20.8|21.17|19.56,,,,,5
20.41|20.8|21.17|19.56|19.87,,,,,5
20.8|21.17|19.56|19.87|21.07,,,,,4
21.17|19.56|19.87|21.07|18.53,,,,,6
19.56|19.87|21.07|18.53|23.21,,,,,6
19.87|21.07|18.53|23.21|23.01,,,,,6
21.07|18.53|23.21|23.01|24.31,,,,,5
18.53|23.21|23.01|24.31|21.39,,,,,7
23.21|23.01|24.31|21.39|26.49,,,,,7
23.01|24.31|21.39|26.49|26.16,,,,,7
24.31|21.39|26.49|26.16|28.5,,,,,7
21.39|26.49|26.16|28.5|31.09,,,,,6
26.49|26.16|28.5|31.09|24.1,,,,,7
26.16|28.5|31.09|24.1|25.94,,,,,7
28.5|31.09|24.1|25.94|28.06,,,,,6
31.09|24.1|25.94|28.06|25.49,,,,,7
24.1|25.94|28.06|25.49|26.01,,,,,6
25.94|28.06|25.49|26.01|24.88,,,,,7
28.06|25.49|26.01|24.88|26.84,,,,,6
25.49|26.01|24.88|26.84|25.61,,,,,7
26.01|24.88|26.84|25.61|28.91,,,,,7
24.88|26.84|25.61|28.91|26.28,,,,,6
26.84|25.61|28.91|26.28|24.11,,,,,6
25.61|28.91|26.28|24.11|23.97,,,,,6
28.91|26.28|24.11|23.97|22.87,,,,,6
26.28|24.11|23.97|22.87|23.61,,,,,6
24.11|23.97|22.87|23.61|23.79,,,,,6
23.97|22.87|23.61|23.79|22.53,,,,,5
22.87|23.61|23.79|22.53|20.96,,,,,5
23.61|23.79|22.53|20.96|20.85,,,,,5
23.79|22.53|20.96|20.85|20.74,,,,,6
22.53|20.96|20.85|20.74|23.59,,,,,6
20.96|20.85|20.74|23.59|22.47,,,,,6
20.85|20.74|23.59|22.47|22.56,,,,,6
20.74|23.59|22.47|22.56|23.27,,,,,6
23.59|22.47|22.56|23.27|24.52,,,,,6
22.47|22.56|23.27|24.52|22.64,,,,,6
22.56|23.27|24.52|22.64|21.68,,,,,5
23.27|24.52|22.64|21.68|20.58,,,,,4
24.52|22.64|21.68|20.58|18.47,,,,,4
22.64|21.68|20.58|18.47|18.6,,,,,4
21.68|20.58|18.47|18.6|18.66,,,,,5
20.58|18.47|18.6|18.66|20.26,,,,,5
18.47|18.6|18.66|20.26|20.74,,,,,6
18.6|18.66|20.26|20.74|22.5,,,,,6
18.66|20.26|20.74|22.5|23.17,,,,,6
20.26|20.74|22.5|23.17|22.49,,,,,6
20.74|22.5|23.17|22.49|23.94,,,,,6
22.5|23.17|22.49|23.94|23.79,,,,,6
23.17|22.49|23.94|23.79|25.43,,,,,6
22.49|23.94|23.79|25.43|24.12,,,,,6
23.94|23.79|25.43|24.12|23.45,,,,,6
23.79|25.43|24.12|23.45|23.68,,,,,6
25.43|24.12|23.45|23.68|22.9,,,,,6
24.12|23.45|23.68|22.9|23.34,,,,,6
23.45|23.68|22.9|23.34|24.38,,,,,7
23.68|22.9|23.34|24.38|28.46,,,,,7
22.9|23.34|24.38|28.46|27.18,,,,,7
23.34|24.38|28.46|27.18|31.01,,,,,7
24.38|28.46|27.18|31.01|29.02,,,,,7
28.46|27.18|31.01|29.02|27.78,,,,,7
27.18|31.01|29.02|27.78|29.08,,,,,7
31.01|29.02|27.78|29.08|27.78,,,,,7
29.02|27.78|29.08|27.78|27.32,,,,,7
27.78|29.08|27.78|27.32|27.62,,,,,7
29.08|27.78|27.32|27.62|26.2,,,,,6
27.78|27.32|27.62|26.2|24.02,,,,,7
27.32|27.62|26.2|24.02|25.99,,,,,7
27.62|26.2|24.02|25.99|28.24,,,,,7
26.2|24.02|25.99|28.24|28.97,,,,,7
24.02|25.99|28.24|28.97|27.66,,,,,7
25.99|28.24|28.97|27.66|28.01,,,,,7
28.24|28.97|27.66|28.01|27.6,,,,,7
28.97|27.66|28.01|27.6|26.33,,,,,6
27.66|28.01|27.6|26.33|24.88,,,,,6
28.01|27.6|26.33|24.88|25.54,,,,,6
27.6|26.33|24.88|25.54|25.02,,,,,6
26.33|24.88|25.54|25.02|25.59,,,,,6
24.88|25.54|25.02|25.59|24.4,,,,,6
25.54|25.02|25.59|24.4|25.12,,,,,6
25.02|25.59|24.4|25.12|24.06,,,,,6
25.59|24.4|25.12|24.06|23.03,,,,,6
24.4|25.12|24.06|23.03|21.9,,,,,6
25.12|24.06|23.03|21.9|22.69,,,,,6
24.06|23.03|21.9|22.69|23.53,,,,,7
23.03|21.9|22.69|23.53|26.54,,,,,7
21.9|22.69|23.53|26.54|26.28,,,,,6
22.69|23.53|26.54|26.28|25.52,,,,,6
23.53|26.54|26.28|25.52|24.6,,,,,7
26.54|26.28|25.52|24.6|27.55,,,,,7
26.28|25.52|24.6|27.55|27.49,,,,,7
25.52|24.6|27.55|27.49|29.38,,,,,7
24.6|27.55|27.49|29.38|26.36,,,,,7
27.55|27.49|29.38|26.36|27.22,,,,,7
27.49|29.38|26.36|27.22|27.29,,,,,7
29.38|26.36|27.22|27.29|31.16,,,,,7
26.36|27.22|27.29|31.16|32.24,,,,,7
27.22|27.29|31.16|32.24|25.79,,,,,7
27.29|31.16|32.24|25.79|29.84,,,,,7
31.16|32.24|25.79|29.84|26.62,,,,,6
32.24|25.79|29.84|26.62|25.73,,,,,6
25.79|29.84|26.62|25.73|25.72,,,,,7
29.84|26.62|25.73|25.72|26.08,,,,,7
26.62|25.73|25.72|26.08|25.88,,,,,6
25.73|25.72|26.08|25.88|25.71,,,,,6
25.72|26.08|25.88|25.71|25.61,,,,,6
26.08|25.88|25.71|25.61|22.68,,,,,6
25.88|25.71|25.61|22.68|23.43,,,,,6
25.71|25.61|22.68|23.43|23.21,,,,,6
25.61|22.68|23.43|23.21|22.45,,,,,6
22.68|23.43|23.21|22.45|22.42,,,,,6
23.43|23.21|22.45|22.42|22.36,,,,,6
23.21|22.45|22.42|22.36|22.81,,,,,6
22.45|22.42|22.36|22.81|21.98,,,,,6
22.42|22.36|22.81|21.98|23.46,,,,,6
22.36|22.81|21.98|23.46|23.82,,,,,6
22.81|21.98|23.46|23.82|22.78,,,,,5
21.98|23.46|23.82|22.78|20.53,,,,,5
23.46|23.82|22.78|20.53|20.37,,,,,5
23.82|22.78|20.53|20.37|20.13,,,,,5
22.78|20.53|20.37|20.13|20.5,,,,,5
20.53|20.37|20.13|20.5|20.87,,,,,5
20.37|20.13|20.5|20.87|20.26,,,,,5
20.13|20.5|20.87|20.26|20.06,,,,,5
20.5|20.87|20.26|20.06|19.59,,,,,5
20.87|20.26|20.06|19.59|19.64,,,,,5
20.26|20.06|19.59|19.64|20.24,,,,,5
20.06|19.59|19.64|20.24|20.79,,,,,5
19.59|19.64|20.24|20.79|18.88,,,,,4
19.64|20.24|20.79|18.88|18.18,,,,,5
20.24|20.79|18.88|18.18|18.9,,,,,4
20.79|18.88|18.18|18.9|18.21,,,,,5
18.88|18.18|18.9|18.21|19.73,,,,,5
18.18|18.9|18.21|19.73|19.4,,,,,5
18.9|18.21|19.73|19.4|19.41,,,,,4
18.21|19.73|19.4|19.41|17.79,,,,,4
19.73|19.4|19.41|17.79|17.98,,,,,4
19.4|19.41|17.79|17.98|17.66,,,,,4
19.41|17.79|17.98|17.66|16.3,,,,,4
17.79|17.98|17.66|16.3|16.47,,,,,4
17.98|17.66|16.3|16.47|17.01,,,,,4
17.66|16.3|16.47|17.01|17.58,,,,,4
16.3|16.47|17.01|17.58|18.59,,,,,4
16.47|17.01|17.58|18.59|18.05,,,,,5
17.01|17.58|18.59|18.05|19.55,,,,,5
17.58|18.59|18.05|19.55|19.64,,,,,5
18.59|18.05|19.55|19.64|19.07,,,,,4
18.05|19.55|19.64|19.07|18.14,,,,,4
19.55|19.64|19.07|18.14|17.83,,,,,5
19.64|19.07|18.14|17.83|19.83,,,,,5
19.07|18.14|17.83|19.83|20.24,,,,,5
18.14|17.83|19.83|20.24|20.8,,,,,4
17.83|19.83|20.24|20.8|18.63,,,,,6
19.83|20.24|20.8|18.63|23.56,,,,,6
20.24|20.8|18.63|23.56|23.12,,,,,6
20.8|18.63|23.56|23.12|23.18,,,,,6
18.63|23.56|23.12|23.18|24.12,,,,,6
23.56|23.12|23.18|24.12|23.33,,,,,5
23.12|23.18|24.12|23.33|21.22,,,,,5
23.18|24.12|23.33|21.22|20.95,,,,,5
24.12|23.33|21.22|20.95|21.13,,,,,6
23.33|21.22|20.95|21.13|22.24,,,,,5
21.22|20.95|21.13|22.24|21.58,,,,,6
20.95|21.13|22.24|21.58|22.87,,,,,6
21.13|22.24|21.58|22.87|22.64,,,,,6
22.24|21.58|22.87|22.64|22.42,,,,,5
21.58|22.87|22.64|22.42|21.14,,,,,6
22.87|22.64|22.42|21.14|23.93,,,,,6
22.64|22.42|21.14|23.93|23.44,,,,,6
22.42|21.14|23.93|23.44|23.95,,,,,6
21.14|23.93|23.44|23.95|23.65,,,,,7
23.93|23.44|23.95|23.65|25.92,,,,,6
23.44|23.95|23.65|25.92|24.78,,,,,7
23.95|23.65|25.92|24.78|25.78,,,,,6
23.65|25.92|24.78|25.78|23.15,,,,,6
25.92|24.78|25.78|23.15|25.23,,,,,6
24.78|25.78|23.15|25.23|25.59,,,,,7
25.78|23.15|25.23|25.59|27.49,,,,,7
23.15|25.23|25.59|27.49|28.48,,,,,7
25.23|25.59|27.49|28.48|28.54,,,,,6
25.59|27.49|28.48|28.54|25.1,,,,,6
27.49|28.48|28.54|25.1|25.01,,,,,6
28.48|28.54|25.1|25.01|24.05,,,,,6
28.54|25.1|25.01|24.05|23.05,,,,,5
25.1|25.01|24.05|23.05|21.18,,,,,5
25.01|24.05|23.05|21.18|21.31,,,,,6
24.05|23.05|21.18|21.31|23.44,,,,,6
23.05|21.18|21.31|23.44|22.91,,,,,6
21.18|21.31|23.44|22.91|24.23,,,,,6
21.31|23.44|22.91|24.23|22.03,,,,,5
23.44|22.91|24.23|22.03|21.21,,,,,6
22.91|24.23|22.03|21.21|22.94,,,,,6
24.23|22.03|21.21|22.94|22.57,,,,,6
22.03|21.21|22.94|22.57|23.49,,,,,5
21.21|22.94|22.57|23.49|21.14,,,,,5
22.94|22.57|23.49|21.14|20.23,,,,,5
22.57|23.49|21.14|20.23|21.15,,,,,5
23.49|21.14|20.23|21.15|20.66,,,,,5
21.14|20.23|21.15|20.66|20.12,,,,,5
20.23|21.15|20.66|20.12|21.17,,,,,5
21.15|20.66|20.12|21.17|21.55,,,,,5
20.66|20.12|21.17|21.55|20.34,,,,,5
20.12|21.17|21.55|20.34|19.58,,,,,5
21.17|21.55|20.34|19.58|20.98,,,,,5
21.55|20.34|19.58|20.98|21.28,,,,,5
20.34|19.58|20.98|21.28|20.42,,,,,5
19.58|20.98|21.28|20.42|19.82,,,,,5
20.98|21.28|20.42|19.82|18.81,,,,,5
21.28|20.42|19.82|18.81|20.97,,,,,5
20.42|19.82|18.81|20.97|20.49,,,,,5
19.82|18.81|20.97|20.49|19.76,,,,,5
18.81|20.97|20.49|19.76|19.43,,,,,5
20.97|20.49|19.76|19.43|20.65,,,,,6
20.49|19.76|19.43|20.65|21.99,,,,,5
19.76|19.43|20.65|21.99|21.43,,,,,6
19.43|20.65|21.99|21.43|24.03,,,,,6
20.65|21.99|21.43|24.03|23.06,,,,,6
21.99|21.43|24.03|23.06|22.64,,,,,6
21.43|24.03|23.06|22.64|25.47,,,,,6
24.03|23.06|22.64|25.47|24.52,,,,,6
23.06|22.64|25.47|24.52|24.39,,,,,6
22.64|25.47|24.52|24.39|25.66,,,,,7
25.47|24.52|24.39|25.66|31.7,,,,,7
24.52|24.39|25.66|31.7|30.3,,,,,7
24.39|25.66|31.7|30.3|36.22,,,,,7
25.66|31.7|30.3|36.22|33.1,,,,,7
31.7|30.3|36.22|33.1|32.07,,,,,7
30.3|36.22|33.1|32.07|33.85,,,,,7
36.22|33.1|32.07|33.85|35.72,,,,,7
33.1|32.07|33.85|35.72|35.19,,,,,7
32.07|33.85|35.72|35.19|32.82,,,,,7
33.85|35.72|35.19|32.82|34.74,,,,,7
35.72|35.19|32.82|34.74|46.72,,,,,7
35.19|32.82|34.74|46.72|39.39,,,,,7
32.82|34.74|46.72|39.39|39.81,,,,,7
34.74|46.72|39.39|39.81|45.26,,,,,7
46.72|39.39|39.81|45.26|45.14,,,,,7
39.39|39.81|45.26|45.14|52.05,,,,,7
39.81|45.26|45.14|52.05|53.68,,,,,7
45.26|45.14|52.05|53.68|57.53,,,,,7
45.14|52.05|53.68|57.53|63.92,,,,,7
52.05|53.68|57.53|63.92|69.95,,,,,7
53.68|57.53|63.92|69.95|54.99,,,,,7
57.53|63.92|69.95|54.99|55.13,,,,,7
63.92|69.95|54.99|55.13|69.25,,,,,7
69.95|54.99|55.13|69.25|67.61,,,,,7
54.99|55.13|69.25|67.61|70.33,,,,,7
55.13|69.25|67.61|70.33|52.97,,,,,7
69.25|67.61|70.33|52.97|53.11,,,,,7
67.61|70.33|52.97|53.11|69.65,,,,,7
70.33|52.97|53.11|69.65|67.8,,,,,7
52.97|53.11|69.65|67.8|79.13,,,,,7
53.11|69.65|67.8|79.13|80.06,,,,,7
69.65|67.8|79.13|80.06|66.96,,,,,7
67.8|79.13|80.06|66.96|69.96,,,,,7
79.13|80.06|66.96|69.96|62.9,,,,,7
80.06|66.96|69.96|62.9|59.89,,,,,7
66.96|69.96|62.9|59.89|53.68,,,,,7
69.96|62.9|59.89|53.68|47.73,,,,,7
62.9|59.89|53.68|47.73|54.56,,,,,7
59.89|53.68|47.73|54.56|63.68,,,,,7
53.68|47.73|54.56|63.68|56.1,,,,,7
47.73|54.56|63.68|56.1|59.98,,,,,7
54.56|63.68|56.1|59.98|61.44,,,,,7
63.68|56.1|59.98|61.44|66.46,,,,,7
56.1|59.98|61.44|66.46|59.83,,,,,7
59.98|61.44|66.46|59.83|66.31,,,,,7
61.44|66.46|59.83|66.31|69.15,,,,,7
66.46|59.83|66.31|69.15|67.64,,,,,7
59.83|66.31|69.15|67.64|74.26,,,,,7
66.31|69.15|67.64|74.26|80.86,,,,,7
69.15|67.64|74.26|80.86|72.67,,,,,7
67.64|74.26|80.86|72.67|64.7,,,,,7
74.26|80.86|72.67|64.7|60.9,,,,,7
80.86|72.67|64.7|60.9|54.92,,,,,7
72.67|64.7|60.9|54.92|55.28,,,,,7
64.7|60.9|54.92|55.28|68.51,,,,,7
60.9|54.92|55.28|68.51|62.98,,,,,7
54.92|55.28|68.51|62.98|60.72,,,,,7
55.28|68.51|62.98|60.72|63.64,,,,,7
68.51|62.98|60.72|63.64|59.93,,,,,7
62.98|60.72|63.64|59.93|58.49,,,,,7
60.72|63.64|59.93|58.49|58.91,,,,,7
63.64|59.93|58.49|58.91|55.73,,,,,7
59.93|58.49|58.91|55.73|55.78,,,,,7
58.49|58.91|55.73|55.78|54.28,,,,,7
58.91|55.73|55.78|54.28|56.76,,,,,7
55.73|55.78|54.28|56.76|52.37,,,,,7
55.78|54.28|56.76|52.37|49.84,,,,,7
54.28|56.76|52.37|49.84|47.34,,,,,7
56.76|52.37|49.84|47.34|44.93,,,,,7
52.37|49.84|47.34|44.93|44.56,,,,,7
49.84|47.34|44.93|44.56|45.02,,,,,7
47.34|44.93|44.56|45.02|44.21,,,,,7
44.93|44.56|45.02|44.21|43.38,,,,,7
44.56|45.02|44.21|43.38|43.9,,,,,7
45.02|44.21|43.38|43.9|41.63,,,,,7
44.21|43.38|43.9|41.63|40,,,,,7
43.38|43.9|41.63|40|39.19,,,,,7
43.9|41.63|40|39.19|39.08,,,,,7
41.63|40|39.19|39.08|38.56,,,,,7
40|39.19|39.08|38.56|43.39,,,,,7
39.19|39.08|38.56|43.39|42.56,,,,,7
39.08|38.56|43.39|42.56|42.82,,,,,7
38.56|43.39|42.56|42.82|45.84,,,,,7
43.39|42.56|42.82|45.84|43.27,,,,,7
42.56|42.82|45.84|43.27|49.14,,,,,7
42.82|45.84|43.27|49.14|51,,,,,7
45.84|43.27|49.14|51|46.11,,,,,7
43.27|49.14|51|46.11|56.65,,,,,7
49.14|51|46.11|56.65|46.42,,,,,7
51|46.11|56.65|46.42|47.29,,,,,7
46.11|56.65|46.42|47.29|47.27,,,,,7
56.65|46.42|47.29|47.27|45.69,,,,,7
46.42|47.29|47.27|45.69|42.25,,,,,7
47.29|47.27|45.69|42.25|39.66,,,,,7
47.27|45.69|42.25|39.66|42.63,,,,,7
45.69|42.25|39.66|42.63|44.84,,,,,7
42.25|39.66|42.63|44.84|45.52,,,,,7
39.66|42.63|44.84|45.52|43.06,,,,,7
42.63|44.84|45.52|43.06|43.85,,,,,7
44.84|45.52|43.06|43.85|43.73,,,,,7
45.52|43.06|43.85|43.73|43.37,,,,,7
43.06|43.85|43.73|43.37|43.64,,,,,7
43.85|43.73|43.37|43.64|46.67,,,,,7
43.73|43.37|43.64|46.67|44.53,,,,,7
43.37|43.64|46.67|44.53|41.25,,,,,7
43.64|46.67|44.53|41.25|42.93,,,,,7
46.67|44.53|41.25|42.93|48.66,,,,,7
44.53|41.25|42.93|48.66|48.46,,,,,7
41.25|42.93|48.66|48.46|47.08,,,,,7
42.93|48.66|48.46|47.08|49.3,,,,,7
48.66|48.46|47.08|49.3|52.62,,,,,7
48.46|47.08|49.3|52.62|45.49,,,,,7
47.08|49.3|52.62|45.49|44.67,,,,,7
49.3|52.62|45.49|44.67|44.66,,,,,7
52.62|45.49|44.67|44.66|46.35,,,,,7
45.49|44.67|44.66|46.35|52.65,,,,,7
44.67|44.66|46.35|52.65|50.93,,,,,7
44.66|46.35|52.65|50.93|47.56,,,,,7
46.35|52.65|50.93|47.56|50.17,,,,,7
52.65|50.93|47.56|50.17|49.33,,,,,7
50.93|47.56|50.17|49.33|49.68,,,,,7
47.56|50.17|49.33|49.68|44.37,,,,,7
50.17|49.33|49.68|44.37|43.61,,,,,7
49.33|49.68|44.37|43.61|41.18,,,,,7
49.68|44.37|43.61|41.18|42.36,,,,,7
44.37|43.61|41.18|42.36|43.74,,,,,7
43.61|41.18|42.36|43.74|40.8,,,,,7
41.18|42.36|43.74|40.8|40.06,,,,,7
42.36|43.74|40.8|40.06|43.68,,,,,7
43.74|40.8|40.06|43.68|45.89,,,,,7
40.8|40.06|43.68|45.89|43.23,,,,,7
40.06|43.68|45.89|43.23|42.93,,,,,7
43.68|45.89|43.23|42.93|42.25,,,,,7
45.89|43.23|42.93|42.25|40.36,,,,,7
43.23|42.93|42.25|40.36|41.04,,,,,7
42.93|42.25|40.36|41.04|45.54,,,,,7
42.25|40.36|41.04|45.54|44.14,,,,,7
40.36|41.04|45.54|44.14|42.28,,,,,7
41.04|45.54|44.14|42.28|42.04,,,,,7
45.54|44.14|42.28|42.04|39.7,,,,,7
44.14|42.28|42.04|39.7|40.93,,,,,7
42.28|42.04|39.7|40.93|40.39,,,,,7
42.04|39.7|40.93|40.39|38.85,,,,,7
39.7|40.93|40.39|38.85|36.53,,,,,7
40.93|40.39|38.85|36.53|37.81,,,,,7
40.39|38.85|36.53|37.81|37.67,,,,,7
38.85|36.53|37.81|37.67|36.17,,,,,7
36.53|37.81|37.67|36.17|35.79,,,,,7
37.81|37.67|36.17|35.79|33.94,,,,,7
37.67|36.17|35.79|33.94|39.18,,,,,7
36.17|35.79|33.94|39.18|37.14,,,,,7
35.79|33.94|39.18|37.14|38.1,,,,,7
33.94|39.18|37.14|38.1|37.15,,,,,7
39.18|37.14|38.1|37.15|36.82,,,,,7
37.14|38.1|37.15|36.82|38.32,,,,,7
38.1|37.15|36.82|38.32|37.95,,,,,7
37.15|36.82|38.32|37.95|36.08,,,,,7
36.82|38.32|37.95|36.08|36.5,,,,,7
38.32|37.95|36.08|36.5|35.3,,,,,7
37.95|36.08|36.5|35.3|34.53,,,,,7
36.08|36.5|35.3|34.53|33.36,,,,,7
36.5|35.3|34.53|33.36|32.45,,,,,7
35.3|34.53|33.36|32.45|33.44,,,,,7
34.53|33.36|32.45|33.44|32.05,,,,,7
33.36|32.45|33.44|32.05|32.87,,,,,7
32.45|33.44|32.05|32.87|31.8,,,,,7
33.44|32.05|32.87|31.8|33.65,,,,,7
32.05|32.87|31.8|33.65|31.37,,,,,7
32.87|31.8|33.65|31.37|33.12,,,,,7
31.8|33.65|31.37|33.12|30.24,,,,,7
33.65|31.37|33.12|30.24|28.8,,,,,7
31.37|33.12|30.24|28.8|29.03,,,,,7
33.12|30.24|28.8|29.03|31.35,,,,,7
30.24|28.8|29.03|31.35|32.63,,,,,7
28.8|29.03|31.35|32.63|30.62,,,,,7
29.03|31.35|32.63|30.62|32.36,,,,,7
31.35|32.63|30.62|32.36|31.67,,,,,7
32.63|30.62|32.36|31.67|28.92,,,,,7
30.62|32.36|31.67|28.92|30.04,,,,,7
32.36|31.67|28.92|30.04|29.63,,,,,7
31.67|28.92|30.04|29.63|31.02,,,,,7
28.92|30.04|29.63|31.02|30.18,,,,,7
30.04|29.63|31.02|30.18|29.62,,,,,7
29.63|31.02|30.18|29.62|29.77,,,,,7
31.02|30.18|29.62|29.77|28.27,,,,,7
30.18|29.62|29.77|28.27|28.46,,,,,7
29.62|29.77|28.27|28.46|28.11,,,,,7
29.77|28.27|28.46|28.11|28.15,,,,,7
28.27|28.46|28.11|28.15|30.81,,,,,7
28.46|28.11|28.15|30.81|32.68,,,,,7
28.11|28.15|30.81|32.68|31.54,,,,,7
28.15|30.81|32.68|31.54|30.03,,,,,7
30.81|32.68|31.54|30.03|27.99,,,,,7
32.68|31.54|30.03|27.99|31.17,,,,,7
31.54|30.03|27.99|31.17|30.58,,,,,7
30.03|27.99|31.17|30.58|29.05,,,,,7
27.99|31.17|30.58|29.05|26.36,,,,,7
31.17|30.58|29.05|26.36|25.93,,,,,6
30.58|29.05|26.36|25.93|25.35,,,,,7
29.05|26.36|25.93|25.35|26.35,,,,,7
26.36|25.93|25.35|26.35|26.22,,,,,7
25.93|25.35|26.35|26.22|27.95,,,,,7
25.35|26.35|26.22|27.95|29,,,,,7
26.35|26.22|27.95|29|30.85,,,,,7
26.22|27.95|29|30.85|31.3,,,,,7
27.95|29|30.85|31.3|29.78,,,,,7
29|30.85|31.3|29.78|29.02,,,,,7
30.85|31.3|29.78|29.02|26.31,,,,,6
31.3|29.78|29.02|26.31|25.02,,,,,7
29.78|29.02|26.31|25.02|25.89,,,,,6
29.02|26.31|25.02|25.89|25.42,,,,,6
26.31|25.02|25.89|25.42|24.34,,,,,6
25.02|25.89|25.42|24.34|24.4,,,,,6
25.89|25.42|24.34|24.4|23.87,,,,,6
25.42|24.34|24.4|23.87|23.47,,,,,6
24.34|24.4|23.87|23.47|23.43,,,,,6
24.4|23.87|23.47|23.43|23.09,,,,,6
23.87|23.47|23.43|23.09|24.28,,,,,6
23.47|23.43|23.09|24.28|25.01,,,,,6
23.43|23.09|24.28|25.01|25.61,,,,,6
